ID da obra,Código da obra,Contratada,Fim previsto,Início da obra,Data da ordem de serviço,Descrição,Dias aditivado,Latitude,Longitude,Município,Número da licitação,Número da ordem de serviço,Número SACC,Percentual executado,Prazo inicial,Secretaria/Órgão,Situação,Tipo do contrato,Valor
6997,0592015SESA03,OK EMPREENDIMENTOS,8/10/2015,10/8/2015,10/8/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - REFORMA NUCONS, NUIAS, NUVEP (FORRO, DIVISÓRIAS E PINTURA) - BLOCO D - 1º ANDAR E 2° ANDAR - SESA FORTALEZA",0,,,FORTALEZA,2014002,102/2015,946701,100,60,SESA,Concluida,Manutenção,"51597,62"
4581,D971201008,NOVO HORIZONTE CONTAINERS,7/7/2016,16/7/2010,9/7/2010,"SÃO BENEDITO - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE, INCLUINDO A INSTALAÇÃO, MONTAGEM E ASSISTÊNCIA TÉCNICA",1819,,,SÃO BENEDITO,,217/2010,634378,100,365,SESA,Concluída,Obra,1907500
7267,01502015SEDUC02,TECNOCON,26/11/2018,21/10/2016,21/10/2016,"OBRA DE CONSTRUÇÃO DA EEMI MARIA MENEZES DE SERPA, EM FORTALEZA-CE",360,"-3,710674","-38,594603",FORTALEZA,20140004,092/2016,975464,"4,34",240,SEDUC,Cancelada,Obra,"4945780,01"
7321,01572015SEDUC01,TECNOS,19/4/2018,1/10/2015,16/9/2015,"OBRA DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL, PADRÃO (4 SALAS), NO MUNICÍPIO DE SENADOR POMPEU/CE, LOTE I",124,"-5,578864","-39,367337",SENADOR POMPEU,20140059,065/2015,965602,"36,97",180,SEDUC,Cancelada,Obra,"1037986,52"
6622,032013SETUR04,OK EMPREENDIMENTOS,6/5/2014,7/4/2014,7/4/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS NA PRAIA DO FUTURO - BNB 1,0,,,FORTALEZA,20120011,220/2014,S2GPR,100,30,SETUR,Concluida,Manutenção,"8068,51"
7615,02622017SEDUC01,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,21/5/2018,3/7/2017,3/7/2017,CONSTRUÇÃO DE UM CENTRO DE EDUCAÇÃO INFANTIL - CEI - FRECHEIRINHA - CE,112,,,FRECHEIRINHA,20160012,063/2017,1014033,100,210,SEDUC,Concluída,Obra,"1123114,45"
7405,02062016SEDUC01,J M D,23/8/2018,1/3/2016,1/3/2016,CONSTRUÇÃO DA ESCOLA ESTADUAL DE EDUCAÇÃO PROFISSIONAL NO MUNICÍPIO DE ICAPUÍ - CE,545,,,ICAPUÍ,20140022,053/2016,979088,"44,92",360,SEDUC,Cancelada,Obra,"3715216,14"
7422,02102016SEDUC01,TUTTI ENGENHARIA CIVIL,8/6/2018,23/8/2016,27/4/2016,OBRA DE CONSTRUÇÃO DE ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE RERIUTABA - CE,246,,,RERIUTABA,20140020,077/2016,979023,100,360,SEDUC,Concluída,Obra,"4089064,35"
7009,0472015DETRAN01,OK EMPREENDIMENTOS,19/5/2016,21/3/2016,21/3/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - SETOR DE TRANSPORTE, RH E INFORMATICA (SEDE MARAPONGA - FORTALEZA-CE)",0,,,FORTALEZA,20140002,013/2016,S2GPR,100,60,DETRAN,Concluida,Manutenção,"107841,74"
4587,D971201014,NOVO HORIZONTE CONTAINERS,7/7/2016,16/7/2010,9/7/2010,BATURITÉ - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE - UPA,1819,,,BATURITÉ,,217/2010,634378,0,365,SESA,Em Execução,Obra,1907500
7448,02222016SEDUC02,ATHOS CONSTRUÇÕES,16/4/2018,18/7/2016,27/4/2016,CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE TABULEIRO DO NORTE - CE,277,,,TABULEIRO DO NORTE,20140030,070/2016,979673,100,360,SEDUC,Concluída,Obra,"7278252,94"
6903,0572015SESA06,OK EMPREENDIMENTOS,21/8/2015,23/6/2015,23/6/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES/HM - INSTALAÇÃO ELETRICA DO RAMAL ALIMENTADOR C/ QUADRO GERAL DE BAIXA TENSÃO E INTERLIGAÇÃO AOS QUADROS",0,,,FORTALEZA,22014,034/2015,949653,0,60,SESA,Em Execução,Manutenção,"48508,61"
7169,072016SECITECE01,SM,26/9/2017,1/11/2016,1/11/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SECITECE - REVITALIZAÇÃO/REFORMA DO CENTRO DE TECNOLOGIA MINERAL DO CARIRI - NOVA OLINDA-CE",240,,,NOVA OLINDA,20150001,096/2016,S2GPR,100,90,SECITECE,Em Execução,Manutenção,"597639,38"
6523,012013SEMACE02,OK EMPREENDIMENTOS,28/11/2013,1/8/2013,1/8/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PUBLICOS - SEMACE - MANUTENCÃO DO PRÉDIO DA SEMACE II ETAPA,0,,,FORTALEZA,20120011,056/2013,S2GPR,100,120,SEMACE,Concluida,Manutenção,"127260,76"
6969,0142014PCIVIL01,NOVEX CONSTRUÇÕES,9/3/2018,24/4/2014,24/4/2014,CONSTRUÇÃO DA DELEGACIA METROPOLITANA DE MARACANAU TIPO III,1011,"-3,810284","-38,613276",MARACANAÚ,20130001,020/2014,922499,100,180,P.CIVIL,Concluída,Obra,"1039060,77"
6883,012014METROFOR04,L23,10/4/2015,10/2/2015,10/2/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - METROFOR - MANUTENÇÃO DOS PORTÕES E FECHAMENTOS DA ÁREA SUPERIOR NO ALMOXARIFADO",0,,,FORTALEZA,82013,007/2015,S2GPR,0,60,METROFOR,Concluida,Manutenção,81092
7505,0282016SAP01,COSAMPA,31/12/2016,4/7/2016,4/7/2016,RECUPERAÇÃO EMERGENCIAL NA CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE PROFESSOR CLODOALDO PINTO - CPPL II.,0,,,ITAITINGA,365782316,117/2016,990780,100,180,SEJUS,Concluída,Obra,"1741816,16"
6886,022014CEARAPORTOS05,OK EMPREENDIMENTOS,20/3/2015,20/1/2015,20/1/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CEARÁPORTOS - REFORMA DA SECRETARIA DE DESENVOLVIMENTO AGRÁRIO, BUS E POLICIA FEDERAL - SÃO GONÇALO DO AMARANTE-CE",0,,,SÃO GONÇALO DO AMARANTE,20140002,001/2015,S2GPR,100,60,CEARÁPORTOS,Concluida,Manutenção,"191778,21"
7364,01802015SEDUC01,CONSTRUMAIA,2/1/2018,13/1/2016,13/1/2016,"OBRAS DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE MOMBAÇA/CE",540,"-5,742181","-39,628355",MOMBAÇA,20140055,015/2016,970861,100,180,SEDUC,Concluída,Obra,"1104228,95"
7429,02132016SEDUC02,SANTANA & SANTANA,17/12/2016,20/7/2016,27/4/2016,"OBRA DE CONSTRUÇÃO DE UMA ESCOLA INDÍGENA EDEFM 4 (QUATRO) SALAS - ALDEIA DO RAJADO DE CIMA, EM MONSENHOR TABOSA - CE
",0,,,MONSENHOR TABOSA,20140042,080/2016,979116,"2,27",150,SEDUC,Cancelada,Obra,"780446,72"
7374,01902015SEDUC01,ACTIVA,20/4/2016,23/10/2015,23/10/2015,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE HORIZONTE/CE",0,"-4,09814","-38,427871",HORIZONTE,20140053,087/2015,970665,0,180,SEDUC,Cancelada,Obra,"1067891,83"
7722,02922017SEDUC01,BWS CONSTRUÇÕES LTDA,13/4/2020,20/11/2017,7/11/2017,"OBRA DE CONSTRUÇÃO DE ESCOLA DE ENSINO MÉDIO C/06 SALAS, EM PARAZINHO NO MUNICÍPIO DE GRANJA - CE",603,,,GRANJA,20140036,138/2017,1026745,100,240,SEDUC,Concluída,Obra,"1957391,9"
7418,01962015SEDUC01,TECNOS,9/4/2018,20/11/2015,20/11/2015,OBRAS DE CONCLUSÃO DA CONSTRUÇÃO DE UMA ESCOLA DE EDUCAÇÃO PROFISSIONAL NO MUNICÍPIO DE REDENÇÃO/CE,691,,,REDENÇÃO,20140065,100/2015,971106,"78,95",180,SEDUC,Cancelada,Obra,"1672635,54"
6882,012014METROFOR03,L23,11/3/2015,10/2/2015,10/2/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - METROFOR - SERVIÇOS DE LIMPEZA DA FACHADA DE VIDROS NO PRÉDIO NOVO",0,,,FORTALEZA,82013,006/2015,S2GPR,"88,48",30,METROFOR,Concluida,Manutenção,"22719,22"
6699,0902013SEDUC04,L23,30/9/2014,3/7/2014,3/7/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SEDUC - REFORMA ELETRICA CABOS ALIMENTADORES DO 1º PAVIMENTO BLOCOS A,B,C",0,,,FORTALEZA,172013,095/2014,S2GPR,100,90,SEDUC,Concluida,Manutenção,"155318,11"
7371,01872015SEDUC01,CYTHYAGO,23/7/2018,11/2/2016,21/1/2016,CONSTRUÇÃO DOS CENTROS DE EDUCAÇÃO INFANTIL-CEI NO MUNICÍPIO DE TEJUÇUOCA/CE,513,"-3,819075","-39,572361",TEJUÇUOCA,20140056,024/2016,970670,"14,27",180,SEDUC,Execução Fisíca Concluída,Obra,"1088632,99"
7491,02422016SEDUC02,TECNOS,15/3/2017,18/7/2016,18/7/2016,"CONSTRUÇÃO DE UMA ESCOLA ESTADUAL DE ENSINO MÉDIO COM 06 SALAS, EM ADRIANÓPOLIS, NO MUNICÍPIO DE GRANJA - CE",0,,,GRANJA,20140025,132/2016,985360,0,240,SEDUC,Cancelada,Obra,"2478814,44"
6700,082014SEFAZ05,L23,5/9/2014,8/7/2014,8/7/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - MANUTENÇÃO DA FACHADA NA SEDE DO PRÉDIO NO BAIRRO MUCURIPE,0,,,FORTALEZA,20130017,097/2014,S2GPR,"65,69",60,SEFAZ,Concluida,Manutenção,"74966,46"
7406,02062016SEDUC02,J M D,23/8/2018,1/3/2016,1/3/2016,CONSTRUÇÃO DA ESCOLA ESTADUAL DE EDUCAÇÃO PROFISSIONAL NO MUNICÍPIO DE ICAPUÍ - CE,545,,,ICAPUÍ,20140022,053/2016,979088,"27,88",360,SEDUC,Cancelada,Obra,"8290086,34"
7718,0242017SECULT01,SIGNUS CONSTRUÇÕES,13/12/2021,21/7/2020,21/7/2020,"CONSTRUÇÃO DE UM CINEMA - PADRÃO - NO MUNICÍPIO DE CEDRO - CE
",300,,,CEDRO,20160005,086/2020,1021697,"30,51",210,SECULT,Em Execução,Obra,"2174123,47"
6981,0612015SESA02,OK EMPREENDIMENTOS,6/10/2015,9/7/2015,9/7/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - HGF/SESA - MANUTENÇÃO DA COBERTA",0,,,FORTALEZA,20140002,079/2015,951640,100,90,SESA,Concluida,Manutenção,"79870,18"
6939,01402014SEDUC14,L23,1/8/2015,4/5/2015,4/5/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIO PÚBLICOS - SEDUC - ADAPTAÇÃO DA EEM JOHNSON EM FORTALEZA-CE",0,,,FORTALEZA,20130017,049/2015,S2GPR,100,90,SEDUC,Concluida,Manutenção,"164973,49"
7446,02212016SEDUC02,CONSTRUTORA CAMPOS OLIVEIRA,17/5/2018,18/7/2016,27/4/2016,CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE SENADOR POMPEU - CE,308,,,SENADOR POMPEU,20140017,069/2016,979032,100,360,SEDUC,Concluída,Obra,"8340122,01"
7269,01512015SEDUC02,JADE INDÚSTRIA COMÉRCIO E COSNTRUÇÃO LTDA,10/6/2016,14/10/2015,14/10/2015,"OBRA DE CONSTRUÇÃO DA EEMI DEPUTADO MANOEL RODRIGUES, EM FORTALEZA-CE",0,"-3,731347","-38,462187",FORTALEZA,20140004,073/2015,967425,"2,83",240,SEDUC,Cancelada,Obra,4821696
7423,02102016SEDUC02,TUTTI ENGENHARIA CIVIL,8/6/2018,23/8/2016,27/4/2016,OBRA DE CONSTRUÇÃO DE ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE RERIUTABA - CE,246,,,RERIUTABA,20140020,077/2016,979023,100,360,SEDUC,Concluída,Obra,"7588250,79"
7622,02652017SEDUC02,DUPLO  M,30/6/2020,18/7/2017,3/7/2017,"OBRA DE CONSTRUÇÃO DA EEMI DEP. MANOEL RODRIGUES, EM FORTALEZA/CE",470,,,FORTALEZA,202017,065/2017,1017338,100,240,SEDUC,Concluída,Obra,"5148169,88"
7264,01492015SEDUC01,TECNOCON,22/10/2017,20/7/2016,27/4/2016,"OBRA DE CONSTRUÇÃO DA EEMI ESTADO DE ALAGOAS, EM FORTALEZA - CE",200,,,FORTALEZA,20140004,093/2016,975513,"9,43",240,SEDUC,Cancelada,Obra,"2397697,13"
6940,0142015DAE01,OK EMPREENDIMENTOS,10/8/2015,12/6/2015,12/6/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DAE - REFORMA DE LAYOUT DA SPD - CENTRO -  FORTALEZA-CE",0,,,FORTALEZA,12014,082/2015,958650,100,60,DAE,Concluida,Manutenção,"415090,5"
6742,042014EMARTECE01,L23,15/11/2014,18/8/2014,18/8/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - EMATERCE - REFORMA CETREX",0,,,FORTALEZA,20130017,135/2014,S2GPR,100,90,EMATERCE,Concluida,Manutenção,"497938,72"
7454,02252016SEDUC01,CONSTRUTORA CONCRETO,22/8/2020,26/7/2016,26/7/2016,CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE HORIZONTE - CE,1096,,,HORIZONTE,20140038,073/2016,979028,"94,28",360,SEDUC,Paralisada,Obra,"3265408,23"
7265,01492015SEDUC02,TECNOCON,22/10/2017,20/7/2016,27/4/2016,"OBRA DE CONSTRUÇÃO DA EEMI ESTADO DE ALAGOAS, EM FORTALEZA - CE",200,"-3,703989","-38,577793",FORTALEZA,20140004,093/2016,975513,"0,72",240,SEDUC,Cancelada,Obra,"4175474,11"
6963,0222014DETRAN11,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,24/6/2015,26/5/2015,26/5/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - TERRAPLENAGEM E PAVIMENTAÇÃO DO PATIO DE ESTACIONAMENTO DO DETRAN DE SOBRAL-CE",0,,,SOBRAL,20130026,106/2015,S2GPR,100,30,DETRAN,Concluida,Manutenção,"613531,21"
7077,02002015SEDUC05,OK EMPREENDIMENTOS,5/4/2016,7/1/2016,7/1/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEDUC - REFORMA E PINTURA DO GALPÃO PERDIGÃO",0,,,FORTALEZA,20140002,001/2016,S2GPR,100,90,SEDUC,Concluida,Manutenção,"21459,34"
7268,01512015SEDUC01,JADE INDÚSTRIA COMÉRCIO E CONSTRUÇÃO LTDA,10/6/2016,14/10/2015,14/10/2015,"OBRA DE CONSTRUÇÃO DA EEMI DEPUTADO MANOEL RODRIGUES, EM FORTALEZA-CE",0,"-3,731347","-38,462187",FORTALEZA,20140004,073/2015,967425,"23,57",240,SEDUC,Cancelada,Obra,"1447053,03"
7802,03072018SEDUC01,FORTEKS ENGENHARIA,7/1/2022,22/1/2018,12/1/2018,OBRA DE CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE CRATEÚS - CE,936,,,CRATEÚS,20140032,008/2018,1034743,"71,68",360,SEDUC,Em Execução,Obra,"3785873,31"
4578,D971201005,NOVO HORIZONTE CONTAINERS,7/7/2016,16/7/2010,9/7/2010,MARANGUAPE - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE - UPA,1819,,,MARANGUAPE,,217/2010,634378,100,365,SESA,Concluída,Obra,2725000
7006,0172015SEFAZ01,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,5/10/2015,7/8/2015,7/8/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - MANUTENÇÃO PREDIAL NO POSTO FISCAL DO MUNICIPIO DE CHAVAL-CE",0,,,CHAVAL,20130026,138/2015,S2GPR,100,60,SEFAZ,Concluida,Manutenção,"162161,43"
4582,D971201009,NOVO HORIZONTE CONTAINERS,7/7/2016,16/7/2010,9/7/2010,"CRATEÚS - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE, INCLUINDO A INSTALAÇÃO, MONTAGEM E ASSISTÊNCIA TÉCNICA",1819,,,CRATEÚS,,217/2010,634378,100,365,SESA,Concluída,Obra,1907500
7369,01852015SEDUC01,CYTHYAGO,3/11/2017,23/11/2015,26/10/2015,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE ITATIRA/CE",0,"-4,692364","-39,451483",ITATIRA,20140056,095/2015,970668,0,180,SEDUC,Cancelada,Obra,"1087754,15"
7008,0462015DETRAN01,OK EMPREENDIMENTOS,19/5/2016,21/3/2016,21/3/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - MANUTENÇÃO DA SEDE DO DETRAN (Portaria, Vistoria, Fiscalização e Habilitação).",0,,,FORTALEZA,20140002,014/2016,S2GPR,100,60,DETRAN,Concluida,Manutenção,"42186,66"
7449,02232016SEDUC01,CONSTRUTORA JUSTO JUNIOR LTDA,20/2/2018,23/8/2016,27/4/2016,CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE FARIAS BRITO - CE,186,,,FARIAS BRITO,20140027,071/2016,979025,"12,65",360,SEDUC,Cancelada,Obra,"3036630,98"
7469,02322016SEDUC01,TECNOCON,8/10/2018,20/7/2016,20/7/2016,"CONSTRUÇÃO DE UMA ESCOLA EEMI JOSÉ BEZERRA DE MENEZES 12 SALAS, EM FORTALEZA-CE",570,,,FORTALEZA,20140039,088/2016,977281,"35,19",240,SEDUC,Cancelada,Obra,"1332915,34"
7013,01422014SEDUC02,IGC EMPREENDIMENTO IMOBILIARIO,13/11/2015,15/9/2015,15/9/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEDUC - MANUTENÇÃO E REFORMA DO MURO DA ESCOLA EEF DR.MOREIRA DE SOUSA EM RUSSAS-CE",0,,,RUSSAS,20130026,116/2015,S2GPR,"96,22",60,SEDUC,Em Execução,Manutenção,"147629,87"
7430,02142016SEDUC01,FUTURECOM,22/6/2019,20/7/2016,27/4/2016,CONSTRUÇÃO DA ESCOLA DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE SÃO BENEDITO - CE,675,,,SÃO BENEDITO,530075714,081/2016,979684,"47,91",360,SEDUC,Em Execução,Obra,"5214700,46"
7724,0832017SESA01,CONSTRUTORA JUSTO JUNIOR LTDA,30/1/2020,6/2/2018,6/2/2018,"CONSTRUÇÃO DA POLICLÍNICA - TIPO 2, NO MUNICÍPIO DE CRATO - CE
",271,,,CRATO,22012,009/2018,1035001,100,240,SESA,Concluída,Obra,"1544085,13"
7504,0272016SAP01,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,31/12/2016,4/7/2016,4/7/2016,RECUPERAÇÃO EMERGENCIAL NA CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE PROFESSOR JUCÁ NETO - CPPL III,0,,,ITAITINGA,102016,116/2016,990788,"99,65",180,SEJUS,Concluída,Obra,"1907777,61"
6983,0582015SESA07,OK EMPREENDIMENTOS,7/8/2015,9/7/2015,9/7/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - HOSPITAL GERAL DR. CESAR CALS DE OLIVEIRA/HGCCO - REFORMA DA SALA DO RACK E DIVERSOS OUTROS SERVIÇOS",0,,,FORTALEZA,12014,076/2015,S2GPR,100,30,SESA,Concluida,Manutenção,"24661,1"
7248,0282015CIDADES02,ENGEXATA ENGENHARIA LTDA,2/7/2016,9/1/2015,9/1/2015,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE URBANIZAÇÃO E SISTEMA VIÁRIO NAS MARGENS DO RIO MARANGUAPINHO, TRECHO IV",0,,,MARACANAÚ,20120010,043/2015,944758,"14,87",540,S. CIDADES,Concluída,Obra,"34170946,31"
7247,0282015CIDADES01,ENGEXATA ENGENHARIA LTDA,2/7/2016,9/1/2015,9/1/2015,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE URBANIZAÇÃO E SISTEMA VIÁRIO NAS MARGENS DO RIO MARANGUAPINHO, TRECHO IV",0,,,MARACANAÚ,20120010,042/2015,944758,0,540,S. CIDADES,Concluída,Obra,"1769524,67"
7697,02852017SEDUC01,OK EMPREENDIMENTO,30/5/2019,2/10/2017,25/9/2017,"CONCLUSÃO DA CONSTRUÇÃO DA ESCOLA DE ENSINO MÉDIO, EM ÁREA RURAL, NO MUNICÍPIO DE BEBERIBE, DISTRITO DE FORQUILHA - LOTE I",363,,,BEBERIBE,20160001,119/2017,1023516,100,210,SEDUC,Concluída,Obra,"1300617,28"
7465,02302016SEDUC01,TECNOS,18/8/2017,23/8/2016,27/4/2016,CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE ARARENDÁ - CE,0,,,ARARENDÁ,20140008,086/2016,979551,"0,2",360,SEDUC,Cancelada,Obra,"3857652,65"
6979,0992014SEDUC02,FORTEKS ENGENHARIA,27/12/2016,12/5/2014,12/5/2014,CONSTRUÇÃO DE ESCOLA PROFISSIONALIZANTE NO MUNICIPIO DE CARIDADE - CE,661,"-4,223735","-39,181691",CARIDADE,20130006,024/2014,922257,"99,09",300,SEDUC,Em Execução,Obra,"6367675,07"
6945,0102015CBMCE01,OK EMPREENDIMENTOS,12/6/2015,14/5/2015,14/5/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CBMCE - NÚCLEO DE BUSCA E SALVAMENTO (NBS)",0,,,FORTALEZA,20140002,054/2015,S2GPR,100,30,CBMCE,Concluida,Manutenção,"54226,87"
6978,0122014SEFAZ03,IGC EMPREENDIMENTO IMOBILIARIO,27/9/2015,30/7/2015,30/7/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS - SEFAZ - MANUTENÇÃO E REFORMA PREDIAL POSTO FISCAL DE ARACATI-CE",0,,,ARACATI,20130026,097/2015,S2GPR,"98,61",60,SEFAZ,Concluida,Manutenção,"74062,7"
7447,02222016SEDUC01,ATHOS CONSTRUÇÕES,16/4/2018,18/7/2016,27/4/2016,CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE TABULEIRO DO NORTE - CE,277,,,TABULEIRO DO NORTE,20140030,070/2016,979673,100,360,SEDUC,Concluída,Obra,"5028371,36"
7692,D971201028,NOVO HORIZONTE CONTAINERS,3/7/2019,9/10/2017,12/9/2017,"MESSEJANA II - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE, INCLUINDO A INSTALAÇÃO,
MONTAGEM E ASSISTÊNCIA TÉCNICA
",542,,,FORTALEZA,,113/2017,634378,100,90,SESA,Concluída,Obra,1196820
7503,0262016SAP01,SIGNUS CONSTRUÇÕES,31/12/2016,4/7/2016,4/7/2016,RECUPERAÇÃO EMERGENCIAL DO INSTITUTO PENAL FEMININO DESEMBARGADORA AURÍI MOURA COSTA - IPF,0,,,AQUIRAZ,62016,115/2016,990741,100,180,SEJUS,Concluída,Obra,"990558,61"
7275,01542015SEDUC02,PODIUM ENGENHARIA LTDA,16/7/2018,17/8/2015,17/8/2015,"CONSTRUÇÃO DE UMA ESCOLA EEMI MARIA ANTONIETA COM 12 SALAS, EM FORTALEZA -CE",824,"-3,774355","-38,617854",FORTALEZA,20140010,062/2015,962349,100,240,SEDUC,Concluída,Obra,"4665738,96"
7093,01252014SEDUC02,SOUZA & FREITAS EDIFICAÇÕES LTDA,18/4/2018,21/7/2014,21/7/2014,OBRAS DE CONCLUSÃO E OBRAS COMPLEMENTARES DA ESCOLA PROFISSIONALIZANTE EM ITAREMA - CE,1068,"-2,925338","-39,925445",ITAREMA,20130028,074/2014,928487,100,300,SEDUC,Em Execução,Obra,"6264829,95"
6564,012013CEARAPORTOS11,OK EMPREENDIMENTOS,30/12/2013,1/11/2013,1/11/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - CEARAPORTOS - READEQUAÇÃO DAS INSTALAÇÕES DO BLOCO DE UTILIDADES - BUS,0,,,FORTALEZA,20120011,085/2013,S2GPR,100,60,CEARÁPORTOS,Concluida,Manutenção,"48658,78"
6722,082014SEFAZ06,L23,19/11/2014,23/7/2014,23/7/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - REFORMA E MANUTENÇÃO DA SALA DO CIOF NA SEFAZ,30,,,FORTALEZA,20130017,113/2014,S2GPR,100,90,SEFAZ,Concluida,Manutenção,"217994,5"
7370,01862015SEDUC01,CYTHYAGO,23/7/2018,11/2/2016,14/1/2016,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE PENTECOSTE/CE",513,"-3,795412","-39,274234",PENTECOSTE,20140056,016/2016,970674,"35,39",180,SEDUC,Execução Fisíca Concluída,Obra,"1090290,96"
